"","n_samples","h2","prop_effect","S","flb","mse","rel_mse","flb_error","mse_error","rel_mse_error","method"
"1915",3e+05,0.8,0.01,1,0.637186331790439,-4.3302321378349e-06,-0.49117583641211,0.00764809589011568,3.61455396459034e-07,0.0211615038354993,"cl3_MSE"
"2015",30000,0.3,0.001,1,0.663049034291671,-5.80595699663032e-05,-0.54069155670648,0.0389546027317173,1.12779738309327e-05,0.0737518082324921,"cl3_MSE"
"2115",3e+05,0.3,0.001,1,0.626833861148553,-4.57580971785332e-06,-0.487843133815795,0.0214408063948969,5.39352803697529e-07,0.0316338256654521,"cl3_MSE"
"2215",30000,0.8,0.001,1,0.651090366164521,-4.6933509582797e-05,-0.503746097008938,0.0347394029536837,9.00660611636235e-06,0.0563133741285332,"cl3_MSE"
"2315",3e+05,0.8,0.001,1,0.647126248150469,-5.09376098673196e-06,-0.495151416076327,0.01714024744786,6.74329540090609e-07,0.028925929103209,"cl3_MSE"
"17",30000,0.3,0.01,-1,1,-0.00215249475227547,-0.947017706487757,0,0.0024554279823177,0.0749216284926942,"MSE_min"
"117",3e+05,0.3,0.01,-1,0.626730905279263,-9.74676222910801e-06,-0.458638257204381,0.0163927654507086,1.80658331966052e-06,0.0562208702726367,"MSE_min"
"217",30000,0.8,0.01,-1,0.846041390048502,-0.00051813296817951,-0.786731310888187,0.0696733231071552,0.000136935180268915,0.0409856044317884,"MSE_min"
"316",3e+05,0.8,0.01,-1,0.588912729586533,-4.80599723552427e-06,-0.293255301455474,0.00730369183901074,6.62849402566455e-07,0.0370412840219348,"MSE_min"
"416",30000,0.3,0.001,-1,0.638389975784461,-8.4756067494909e-05,-0.410125985778314,0.048265497862266,5.0459119875507e-05,0.160951892736036,"MSE_min"
"516",3e+05,0.3,0.001,-1,0.570759071133772,-3.64060877240564e-06,-0.226534634583791,0.0198770609639907,1.23405327613699e-06,0.071079699669844,"MSE_min"
"616",30000,0.8,0.001,-1,0.583906908599857,-5.73224086885649e-05,-0.32268061008941,0.029691625011182,4.28652201046526e-05,0.191373761972785,"MSE_min"
"716",3e+05,0.8,0.001,-1,0.573908224649881,-4.23564938182689e-06,-0.262567192283563,0.0136879296895532,8.9576364799412e-07,0.0499158906431761,"MSE_min"
"816",30000,0.3,0.01,0,0.958333333333333,-0.000258766069447173,-0.639130892301532,0.117851130197758,0.000148043803942995,0.266486804764538,"MSE_min"
