"","sim","n_samples","h2","prop_effect","S","flb","mse","rmse","rel_mse","method"
"37",7,3e+05,0.8,0.01,-1,0.540838068181818,-1.58808774669859e-06,-0.000215791362005757,-0.110700886011746,"EB"
"38",8,3e+05,0.8,0.01,-1,0.569545612209504,-1.82165261469398e-06,-0.000250431975510097,-0.128698447173838,"EB"
"39",9,3e+05,0.8,0.01,-1,0.55320673593694,-1.46725927278294e-06,-0.000205333770743309,-0.108609224110169,"EB"
"40",10,3e+05,0.8,0.01,-1,0.556637806637807,-1.57264725898931e-06,-0.000213184680098252,-0.109193122171004,"EB"
"41",1,30000,0.3,0.001,-1,0.697916666666667,-5.2720550368734e-05,-0.00221750650115302,-0.312143036651663,"EB"
"42",2,30000,0.3,0.001,-1,0.6,-5.70833693018623e-05,-0.00237701167914108,-0.327817731005375,"EB"
"43",3,30000,0.3,0.001,-1,0.731958762886598,-9.00458479252682e-05,-0.00392846154719314,-0.499619642895095,"EB"
"44",4,30000,0.3,0.001,-1,0.607594936708861,-2.00274260104261e-05,-0.000900012888890205,-0.149449159374668,"EB"
"45",5,30000,0.3,0.001,-1,0.65625,-5.3305207635858e-05,-0.00233064695831501,-0.335704587669905,"EB"
"46",6,30000,0.3,0.001,-1,0.674698795180723,-4.10794679153594e-05,-0.00182460528614132,-0.277387872849013,"EB"
"47",7,30000,0.3,0.001,-1,0.420454545454545,-1.47918026847574e-05,-0.000539450908081981,-0.075686850685567,"EB"
"48",8,30000,0.3,0.001,-1,0.505882352941176,-3.60955694949189e-05,-0.00159071441470236,-0.244872580644591,"EB"
"49",9,30000,0.3,0.001,-1,0.581395348837209,-4.97470049043185e-05,-0.00205775520423249,-0.28915231997177,"EB"
"50",10,30000,0.3,0.001,-1,0.461538461538462,7.56116600984635e-05,0.00234868649669732,0.339563244304304,"EB"
"51",1,3e+05,0.3,0.001,-1,0.301587301587302,1.01782424641192e-06,0.000133732360608743,0.072821229470364,"EB"
"52",2,3e+05,0.3,0.001,-1,0.401050788091068,-3.90939353044681e-07,-5.32819613499273e-05,-0.028630318739752,"EB"
"53",3,3e+05,0.3,0.001,-1,0.369885433715221,4.3232893043423e-07,5.7412296876841e-05,0.0309672917697732,"EB"
"54",4,3e+05,0.3,0.001,-1,0.333333333333333,-7.44199609146677e-07,-8.98593216751339e-05,-0.0424740077867496,"EB"
"55",5,3e+05,0.3,0.001,-1,0.358131487889273,3.92703762242076e-07,5.57459364970824e-05,0.032160453597152,"EB"
"56",6,3e+05,0.3,0.001,-1,0.379310344827586,-5.36373381764241e-07,-6.53347924602331e-05,-0.0313326156406154,"EB"
"57",7,3e+05,0.3,0.001,-1,0.339160839160839,-2.26158030479067e-07,-3.09175454066553e-05,-0.0167646500859232,"EB"
"58",8,3e+05,0.3,0.001,-1,0.389948006932409,3.41995098008296e-07,4.30154496074775e-05,0.0218776773206822,"EB"
"59",9,3e+05,0.3,0.001,-1,0.375874125874126,2.20241349951876e-07,2.93840024163986e-05,0.0158050139636044,"EB"
"60",10,3e+05,0.3,0.001,-1,0.332752613240418,2.81835169305085e-07,3.82755460994135e-05,0.021010404583192,"EB"
"61",1,30000,0.8,0.001,-1,0.403508771929825,-5.0471700033992e-06,-0.000238132945233465,-0.0439487412183138,"EB"
"62",2,30000,0.8,0.001,-1,0.438405797101449,-4.54296577598711e-06,-0.000222566802119769,-0.0426797204101564,"EB"
"63",3,30000,0.8,0.001,-1,0.491467576791809,-8.56898382799065e-06,-0.00037349672279079,-0.0630489452929305,"EB"
"64",4,30000,0.8,0.001,-1,0.411764705882353,1.04957530276208e-06,5.19803936644518e-05,0.0103505741603218,"EB"
"65",5,30000,0.8,0.001,-1,0.40418118466899,6.64618067626355e-06,0.000283271626300052,0.0494817157071283,"EB"
"66",6,30000,0.8,0.001,-1,0.47719298245614,-8.61474836805703e-07,-4.00428204721803e-05,-0.00741739741947064,"EB"
"67",7,30000,0.8,0.001,-1,0.395017793594306,-1.28672671212717e-05,-0.000584126316556081,-0.100659502904384,"EB"
"68",8,30000,0.8,0.001,-1,0.498233215547703,-9.76472809947323e-06,-0.000470145709331724,-0.0865809625553115,"EB"
"69",9,30000,0.8,0.001,-1,0.444839857651246,-1.68694348053256e-05,-0.000757388416881414,-0.127218975422222,"EB"
"70",10,30000,0.8,0.001,-1,0.536231884057971,-4.04749607394394e-06,-0.000189603851561578,-0.0349049619846525,"EB"
"71",1,3e+05,0.8,0.001,-1,0.379120879120879,-7.988552104188e-08,-1.03007217206689e-05,-0.00529876091360381,"EB"
"72",2,3e+05,0.8,0.001,-1,0.277310924369748,6.79508902344146e-07,8.20258400780005e-05,0.0404026186113565,"EB"
"73",3,3e+05,0.8,0.001,-1,0.336538461538462,1.25080046496721e-06,0.000154042049399531,0.0788473050663965,"EB"
"74",4,3e+05,0.8,0.001,-1,0.320427236315087,2.6903602020793e-07,3.54776584733391e-05,0.0188900288217475,"EB"
"75",5,3e+05,0.8,0.001,-1,0.288674033149171,8.24235574369708e-08,1.14523687187065e-05,0.00638531793446494,"EB"
"76",6,3e+05,0.8,0.001,-1,0.332421340629275,4.112005272501e-07,5.63392829295317e-05,0.0313588213320036,"EB"
"77",7,3e+05,0.8,0.001,-1,0.31767955801105,-3.07416660632502e-07,-4.07660679314142e-05,-0.0213918012705431,"EB"
"78",8,3e+05,0.8,0.001,-1,0.338912133891213,5.79525299686018e-08,7.43096316716159e-06,0.00381861456882143,"EB"
"79",9,3e+05,0.8,0.001,-1,0.327493261455526,7.51087051349646e-08,1.02288467605728e-05,0.00558771031310491,"EB"
"80",10,3e+05,0.8,0.001,-1,0.309623430962343,3.1038615580807e-07,3.75310301948886e-05,0.0183184775576986,"EB"
"81",1,30000,0.3,0.01,0,1,-0.000255904757422379,-0.00890224331335062,-0.722182000938414,"EB"
"82",2,30000,0.3,0.01,0,100,100,100,100,"EB"
"83",3,30000,0.3,0.01,0,100,100,100,100,"EB"
